date,precip_mm,temp_c,snowmelt_mm
2021-05-01,0.004159175854580843,8.996355771581504,0.00024057719925500942
2021-05-02,0.05829846749739892,10.398039631141053,0.00010611956801463766
2021-05-03,5.802942816214664,12.699785524912363,4.6674713425572146e-05
2021-05-04,9.25269285229141,6.680475870470754,1.0771311196371653e-05
2021-05-05,0.5511572785766519,8.843578770196803,1.8927873889241078e-06
2021-05-06,2.0476518241766892,7.8963607780896625,9.224251665132836e-07
2021-05-07,0.07030314219362864,8.910480238533413,0.0
2021-05-08,0.15458002974122892,7.3854534525260105,0.0
2021-05-09,0.4087440115436874,7.439665671046325,0.0
2021-05-10,0.0012409488642381836,8.479944554591304,0.0
2021-05-11,3.0867569835410924,12.881614863013366,0.0
2021-05-12,10.341630105260444,8.66141243233835,0.0
2021-05-13,1.3979440579083993,9.309219025490233,0.0
2021-05-14,8.661676750937268,11.335118472770624,0.0
2021-05-15,0.3630897239310661,12.460140166862494,0.0
2021-05-16,0.0012876660093752434,15.662099953364676,0.0
2021-05-17,0.08469343488962812,16.197517792132842,0.0
2021-05-18,1.0775808634042996,13.872994242813398,0.0
2021-05-19,0.10257324969254877,13.694763653966495,0.0
2021-05-20,0.0008523463748133508,14.517662398844772,0.0
2021-05-21,0.0,19.45837160322321,2.483284759298359e-06
2021-05-22,0.47432655513251737,20.370463020114997,0.0
2021-05-23,2.9743620586525426,13.3504226909927,0.0
2021-05-24,0.7265618911397199,10.027490887759999,0.0
2021-05-25,0.6463158680323993,10.088447063513255,0.0
2021-05-26,1.0966892994904611,10.732355383143332,0.0
2021-05-27,1.4125724114458753,11.742692170986379,0.0
2021-05-28,0.9749405715032776,12.993892058760947,0.0
2021-05-29,1.6057979563194122,12.161403127149562,0.0
2021-05-30,0.6092486057544468,14.28341426994399,2.7309595481023203e-07
2021-05-31,0.9893255610056014,16.764388223505424,4.5540203102663693e-07
2021-06-01,14.057346232166676,15.071246575692541,-4.5540203102663693e-07
2021-06-02,0.31227939634161356,15.629601373596277,4.089176131865974e-07
2021-06-03,19.117580718871423,12.49224893437685,4.0964393221534794e-07
2021-06-04,7.500608080333849,13.276544636695231,0.0
2021-06-05,0.5470309574248896,13.448132959852906,1.0618784200334021e-06
2021-06-06,0.015018014308021885,17.047170512550917,6.021184748342615e-07
2021-06-07,0.0,20.253502706571243,5.934026464892541e-07
2021-06-08,0.0004351138045421976,21.53722254107974,5.461919096204641e-07
2021-06-09,4.858683037186116,18.5361018250698,2.0227984950704677e-06
2021-06-10,0.316536555538449,20.131443357080304,0.0
2021-06-11,0.1468546536029675,19.647282791435217,9.645516701808194e-07
2021-06-12,0.13001313112381258,21.33206875506626,4.0964393221534794e-07
2021-06-13,0.002022335872794806,22.23664471482555,2.479653164154606e-06
2021-06-14,0.7384643031272957,23.522449041034275,3.725290298461914e-06
2021-06-15,4.509055767916544,20.834085163456862,2.352547334123248e-06
2021-06-16,3.7741836572673724,22.55199693362602,1.9639666537416678e-06
2021-06-17,8.620613252089557,18.218639890512513,3.273519862579032e-06
2021-06-18,10.46746831222407,16.362568308889223,2.112135735606794e-06
2021-06-19,4.8541175710563005,17.527268845455364,2.9844448891362845e-06
2021-06-20,0.25407895556904736,19.810179550370247,5.033390869241777e-07
2021-06-21,0.03782310119077788,21.26361949085425,2.1106830975492924e-06
2021-06-22,0.04056538259990036,22.97727890069193,4.6484417840039495e-07
2021-06-23,1.3315698321185196,22.841074937356986,3.208151149991475e-06
2021-06-24,0.04427244399980025,23.979582993707048,4.6484417840039495e-07
2021-06-25,0.452265195118579,24.72160425972676,2.3343893584044826e-06
2021-06-26,0.019261440261108972,23.86030165987841,9.645516701808194e-07
2021-06-27,0.11926674719650769,24.440979309414267,-9.645516701808194e-07
2021-06-28,0.2128901292808188,24.724887379039977,0.0
2021-06-29,1.6156599695438951,22.708111286764556,3.1696562414676925e-06
2021-06-30,0.7070685145496032,19.758426121164916,-2.481105802212107e-06
2021-07-01,9.611929362455664,18.492766992181373,2.6140221844734697e-06
2021-07-02,11.228944665392282,17.63043978490229,3.725290298461914e-06
2021-07-03,1.473095699800807,20.729314643997235,8.701301964432392e-07
2021-07-04,9.05052783777102,21.631747465703285,2.9880764842800376e-06
2021-07-05,3.328184325243022,20.639559051633682,5.520024618504689e-07
2021-07-06,0.6301150490001622,22.150924838259442,2.9880764842800376e-06
2021-07-07,0.18897214626113124,23.48434805336728,5.520024618504689e-07
2021-07-08,0.4949188278085412,23.66058637733435,3.1732878366114457e-06
2021-07-09,0.7599082825664193,23.244241663233147,1.2020579925822712e-06
2021-07-10,3.074451100772755,23.457297675825146,2.8028651319486304e-06
2021-07-11,2.8315540298240873,22.966375464076656,1.240552901106054e-06
2021-07-12,1.4757531360959537,24.399236356735624,2.532674453253401e-06
2021-07-13,17.55338378046441,24.452044949129025,3.725290298461914e-06
2021-07-14,14.635537021923607,24.653779440408993,1.5601332737563255e-06
2021-07-15,1.1555359478278928,26.82147858673552,3.5400789461305086e-06
2021-07-16,0.08634057605584991,25.61629889303463,2.1128620546355444e-06
2021-07-17,0.0009800273926720605,22.745881326449464,1.1955211213235154e-06
2021-07-18,5.526195486496597,20.686464394926233,1.794008001014024e-07
2021-07-19,5.6424445722693015,24.629591929697995,3.725290298461914e-06
2021-07-20,8.385748629868438,24.74011277010192,2.6220116937897277e-07
2021-07-21,0.004190064750235549,27.305868048223854,3.5400789461305086e-06
2021-07-22,0.014700412424853216,27.890144379580413,1.0517099536308935e-06
2021-07-23,3.22770605335365,26.158679322978898,3.725290298461914e-06
2021-07-24,0.26709381239868374,25.248033504544374,2.9844448891362845e-06
2021-07-25,0.8498011116345447,24.020828534232482,1.191163207151012e-06
2021-07-26,19.076083698423922,22.04140151751442,1.240552901106054e-06
2021-07-27,5.592816177923374,22.804827190956267,1.0066781738483551e-06
2021-07-28,0.3142444605063533,23.43697526376059,3.3091094949878117e-06
2021-07-29,0.19561462193203513,24.119988348386908,7.343085380668738e-07
2021-07-30,7.895962247533951,23.34453334234424,2.5682640856621812e-06
2021-07-31,25.067004104896103,17.129126648566068,8.788460247882466e-07
2021-08-01,29.471231545778235,18.33928177788253,3.725290298461914e-06
