date,precip_mm,temp_c,snowmelt_mm
2021-05-01,0.2924969287030064,10.101301534784927,2.9235381862944376e-05
2021-05-02,0.0022592758475269937,9.925910745753695,4.641546540234603e-06
2021-05-03,2.8102302913704604,13.022346867461751,1.3135610189603575e-06
2021-05-04,6.6755662427204525,7.0080331526951385,0.0
2021-05-05,1.0617439905826804,9.194392823344469,0.0
2021-05-06,0.7474931878888932,9.351011913018448,0.0
2021-05-07,0.2973930752820469,9.398766642243492,0.0
2021-05-08,3.7466862410253365,6.253904860191608,0.0
2021-05-09,4.1340281637547225,6.689342418630303,0.0
2021-05-10,0.6224840328518185,7.564506957639084,0.0
2021-05-11,1.1026921994877308,12.850021520621887,0.0
2021-05-12,9.129864891645546,10.292185096215048,1.1963784301830955e-06
2021-05-13,3.6931038093408715,8.872303204301234,6.506423738775603e-07
2021-05-14,18.383955940631967,13.857700208325307,0.0
2021-05-15,0.38145250197529773,13.513893740977627,0.0
2021-05-16,0.0012876660093752434,15.783868804377022,0.0
2021-05-17,0.08011498417430654,16.735908969843376,0.0
2021-05-18,2.4038671974528834,13.435785725408646,4.4975793597368237e-07
2021-05-19,2.6774503875400417,14.293274199522184,0.0
2021-05-20,1.1385540839626758,14.706490926588302,0.0
2021-05-21,0.0,20.368076948284397,1.3704782763664563e-06
2021-05-22,0.005419397868390139,24.282477838673586,0.0
2021-05-23,13.887273088552913,15.556722003151298,2.3213312824448118e-07
2021-05-24,0.8913964264794404,11.320550858238803,0.0
2021-05-25,0.36516177611411016,11.084055244258408,0.0
2021-05-26,0.3937101747609538,12.08006902046732,0.0
2021-05-27,1.8496189540985322,11.923077145274235,0.0
2021-05-28,1.0888476601041244,13.084876269658054,0.0
2021-05-29,3.794616375089478,13.685140385217315,0.0
2021-05-30,1.4930783416185878,14.758567069746794,1.1707098631176e-06
2021-05-31,0.5924893289786602,16.512528072499673,1.1349970741569106e-06
2021-06-01,11.3866070269494,15.050766037532835,-5.65824500095923e-07
2021-06-02,0.05087701055802152,16.532790140632365,1.1606656412224059e-07
2021-06-03,14.79712004498944,12.257996145103302,2.4619503889775263e-06
2021-06-04,10.43601124282366,12.880484241617427,0.0
2021-06-05,2.760529610975719,13.56356614983107,4.6203420717891933e-07
2021-06-06,0.00010120111927006732,16.559213360069727,1.6517164894318856e-07
2021-06-07,0.0,19.920967418456595,1.8938938395715609e-06
2021-06-08,0.0004351138045421976,21.644478046744098,1.3548539311961548e-06
2021-06-09,7.863745745104043,20.213260749525887,1.859297075265893e-06
2021-06-10,1.4430125131801335,21.29911837401639,2.294546690724295e-06
2021-06-11,1.992386952712195,19.968199579106734,1.5044012349690415e-06
2021-06-12,0.021043176098167006,21.40830427794157,4.4640986200861773e-07
2021-06-13,0.000852346317969932,22.187751353884615,2.4284696493268806e-06
2021-06-14,0.11171929542714071,23.00953847132023,3.725290298461914e-06
2021-06-15,0.34249582838690545,22.852022472569796,2.105938524025654e-06
2021-06-16,1.115807305099972,23.193128819558034,3.5511904522785536e-06
2021-06-17,6.718986903274099,19.036630141218453,2.88380770857567e-06
2021-06-18,11.416655299440697,16.596278904144814,4.187324505640834e-06
2021-06-19,1.6216503895149643,18.462535709817683,3.2755323624882324e-06
2021-06-20,0.22457540170255186,19.683190329041082,1.7186779687331778e-06
2021-06-21,0.703877124906372,20.894001881557735,1.393914794121909e-06
2021-06-22,0.033879080098713855,23.112160505199974,2.046789217309512e-06
2021-06-23,4.051094174643533,22.787767181564124,2.425121575361816e-06
2021-06-24,0.02323689305207309,23.981982479167865,2.5545804353443146e-06
2021-06-25,0.5131014424783966,24.99404270742765,-1.294588599824991e-07
2021-06-26,0.0,24.691218910270642,1.8347445328554185e-06
2021-06-27,0.19306670305184653,24.41235900286172,-1.8347445328554185e-06
2021-06-28,2.179987534751536,24.47552118729948,0.0
2021-06-29,1.1715237656084179,22.076247738334814,2.3057069372745105e-06
2021-06-30,0.05319157237900067,20.048031893456486,1.1874502329429227e-06
2021-07-01,9.599248459590562,18.85306497668708,4.125943149614649e-06
2021-07-02,7.263121221364081,18.61675776662005,4.37928074630454e-06
2021-07-03,1.3539282859825836,21.60448426006085,2.128259017126085e-06
2021-07-04,2.2488023419118557,22.089179050467678,3.4440520853964855e-06
2021-07-05,0.9789971000623304,21.601712447467982,1.265571958794431e-06
2021-07-06,1.1214609227186196,22.32218027985311,1.8905457656064962e-06
2021-07-07,0.16597365907528247,23.545808511973636,2.4128453041565787e-06
2021-07-08,0.430109016583006,23.65244574481106,2.425121575361816e-06
2021-07-09,1.0921899038427043,23.126043994950066,2.982017878217566e-06
2021-07-10,1.278063241421747,23.635275444242588,2.706359788427245e-06
2021-07-11,0.673330787170104,24.655165642246395,1.5501582458249246e-06
2021-07-12,0.7413951425817111,25.14776385074752,2.1751320526369903e-06
2021-07-13,1.6607967552355667,26.726996251192567,3.1471895271607545e-06
2021-07-14,22.721808254127595,26.16868956611381,3.156117724400927e-06
2021-07-15,0.6150417926118277,26.984084679824733,4.7308285126363265e-06
2021-07-16,3.3141500832721675,25.698245323597167,4.009876585492409e-06
2021-07-17,0.001146164360946764,23.95243056838044,2.845862870304938e-07
2021-07-18,4.710874752418735,22.04795025497327,2.845862870304938e-07
2021-07-19,4.853112267083649,26.119209905372607,3.725290298461914e-06
2021-07-20,2.69671351413944,26.143199693844785,1.5044012349690415e-06
2021-07-21,0.17852239743758994,27.013745653850762,2.2208890634928732e-06
2021-07-22,0.015780552909215675,28.018741526755147,1.859297075265893e-06
2021-07-23,0.9070244268988267,27.589397082853566,3.725290298461914e-06
2021-07-24,7.677572685271582,25.85466135130546,3.6639089424357296e-06
2021-07-25,3.7612074006898983,24.74204670308191,1.1126765810564798e-06
2021-07-26,34.619765854148284,22.42183026267501,1.3090969203402715e-06
2021-07-27,11.960870937325412,22.532475416679855,2.845862870304938e-07
2021-07-28,0.0663986483234132,24.055518126368717,3.725290298461914e-06
2021-07-29,3.8083920126628223,24.21484791233987,6.852391381832282e-07
